FL,2351700,2521189
FL,728533,778948
FL,473386,465545
FL,948488,1152789
FL,135696,98407
FL,1321463,1181190
FL,62370000,89460000
FL,2145652,3042620
FL,16110000,12420000
FL,360000,398684
FL,5442003,5256713
FL,1920970,2382387
FL,1246230,1805698
FL,775260,1093091
FL,717115,768106
FL,562063,462677
FL,8071,9876
FL,290588,415166
FL,231614,334485
FL,11416,10793
FL,20179,19324
FL,62792,72508
FL,68501,87821
FL,116451,100705
FL,123302,117685
FL,163261,175457
FL,169540,234509
FL,494920,524878
FL,35589,34802
FL,126728,177174
FL,31312,38704
FL,23220000,26550000
FL,3749332,6021334
FL,180000,207424
FL,418500,472844
FL,198000,193482
FL,1706310,2670538
FL,843390,1443244
FL,477090,370676
FL,210960,260667
FL,104486,118491
FL,172911,255189
FL,178459,148826
FL,762844,955540
FL,3083741,3636840
FL,58253,55997
FL,711988,807989
FL,3698,4401
FL,12020,8526
FL,4623,5083
FL,76746,81454
FL,301781,419220
FL,505831,446102
FL,3600499,4556072
FL,540000,908107
FL,23310000,16920000
FL,7937770,11610000
FL,366226,553149
FL,27746,23173
FL,37592,43197
FL,5008341,8432545
FL,304675,499935
FL,28104,28584
FL,9308,9771
FL,6684070,5612373
FL,9900,15493
FL,1139866,1299119
FL,175875,221382
FL,821483,1337826
FL,1971000,1884339
FL,6905811,11700000
FL,40546,33207
FL,1132875,1383240
FL,99000,142203
FL,90000,136109
FL,85500,127373
FL,270000,257774
FL,6472,8153
FL,940379,1507277
FL,1135482,1301344
FL,86918,85996
FL,86918,73584
FL,88767,102650
FL,9000,12319
FL,135000,219429
FL,7722228,8154673
FL,2864,3233
FL,85124,131404
FL,91756,139246
FL,1243224,1262337
FL,7081456,7928738
FL,7764502,12420000
FL,43200,60558
FL,547200,968281
FL,992099,1329675
FL,156050,237235
FL,84240000,141300000
FL,4812410,5054956
FL,23310000,23760000
FL,89910000,75960000
FL,67663,95694
FL,137604,109661
FL,1324786,1943700
FL,570210,480396
FL,593219,605359
FL,4441850,5579089
FL,2164794,2900825
FL,895886,1429270
FL,882866,1212733
FL,562374,884853
FL,145894,234733
FL,1890000,1753198
FL,12945,19593
FL,152568,161540
FL,3594153,4870451
FL,30513,30383
FL,12020,15570
FL,13869,10982
FL,8321,10822
FL,66575,94155
FL,10171,10196
FL,39760,43574
FL,77671,84645
FL,1574213,1479329
FL,2855937,2251906
FL,123174,208657
FL,326335,311010
FL,500882,758386
FL,14490000,17730000
FL,1352246,1732184
FL,1199361,1872461
FL,18000000,19440000
FL,1038793,1075674
FL,250292,226680
FL,95904,105687
FL,991804,887018
FL,41609,32643
FL,688871,1028479
FL,1840998,2866526
FL,2421684,2123197
FL,707364,607258
FL,10171,15335
FL,15719,20334
FL,13869,13536
FL,5361178,7609828
FL,2656548,3813347
FL,937605,956076
FL,564967,920998
FL,1291750,1132735
FL,26815,22085
FL,235788,204499
FL,138699,128416
FL,3926583,3128395
FL,1423742,1710325
FL,55890,56393
FL,2494834,2216161
FL,1289946,1247713
FL,91756,105121
FL,1283056,2001818
FL,3057378,4938837
FL,1121846,1314768
FL,82271,70654
FL,931383,1357375
FL,2285,2150
FL,3157188,2833892
FL,445500,417558
FL,11070000,13140000
FL,1071360,1420868
FL,21764,21492
FL,1974965,2195174
FL,112575,91348
FL,22900,27198
FL,91489,72795
FL,43093,62440
FL,398765,573054
FL,13680,21199
FL,3101040,4429972
FL,2191541,2817693
FL,57699,95318
FL,450000,627997
FL,404076,626829
FL,6120000,6600089
FL,1429469,1589858
FL,525626,791324
FL,2302525,2908798
FL,31863,42849
FL,897828,1314870
FL,342081,442588
FL,3068967,4456987
FL,2606101,4396967
FL,26851,26795
FL,16650000,21330000
FL,67950000,62280000
FL,993647,1091698
FL,18810000,28890000
FL,32130000,40320000
FL,460350,444698
FL,318439,548175
FL,8865299,8489410
FL,137604,144577
FL,97200000,110700000
FL,5376428,5952915
FL,3811162,6350730
FL,2342176,2454901
FL,1259797,1499642
FL,898714,1317209
FL,693857,1135839
FL,36000,28599
FL,162900000,191700000
FL,539082,566251
FL,359388,425281
FL,179694,311999
FL,1434095,1822964
FL,74970000,123300000
FL,4973518,4951923
FL,2955288,4028058
FL,21600,28312
FL,211500,286107
FL,2306530,1785679
FL,931773,1033337
FL,4609430,6586027
FL,858084,1255377
FL,597330,607441
FL,20342,26932
FL,20342,25729
FL,61027,76702
FL,478973,737071
FL,2093052,3660749
FL,154411,152954
FL,2799192,4563714
FL,2973727,4126166
FL,6030000,7243236
FL,7650000,7719768
FL,2290893,1828132
FL,1201653,2255983
FL,2201580,2391796
FL,1873372,2540113
FL,1051338,1331751
FL,2177574,2332617
FL,18493,20939
FL,852536,623459
FL,48082,69065
FL,544548,783081
FL,756496,943744
FL,1142117,1535005
FL,43141,42701
FL,144909,248604
FL,154411,150097
FL,58399,78488
FL,85520,62423
FL,277920,424792
FL,137604,163038
FL,137604,218460
FL,4518593,6323500
FL,113219,143636
FL,160598,193802
FL,59223,69003
FL,63080,94589
FL,97794,98525
FL,3197947,3498010
FL,201339,152635
FL,201339,322297
FL,201339,155343
FL,1398870,1434334
FL,45630000,52290000
FL,4207181,4212061
FL,924663,1410230
FL,3710708,5561015
FL,2430782,1964266
FL,2346066,2662163
FL,422569,519324
FL,119281,172680
FL,8959890,7926600
FL,8907572,13320000
FL,289027,399551
FL,1461727,2613131
FL,273654,224142
FL,947455,843940
FL,1229260,1892668
FL,849273,854427
FL,894265,910996
FL,59832,85904
FL,16650000,17100000
FL,510747,621734
FL,1929600,2127025
FL,10800,10414
FL,15300,20076
FL,1747043,1338706
FL,823266,1436614
FL,2345712,1961015
FL,13425,11316
FL,13425,20777
FL,7100073,10620000
FL,7632482,6614156
FL,412751,586635
FL,1774607,2653221
FL,774042,1046489
FL,15394,24235
FL,1085874,1161769
FL,1504042,1374910
FL,403309,679592
FL,1236850,1055192
FL,1390633,1961440
FL,28260000,31050000
FL,11610000,15300000
FL,1300328,1295647
FL,44931,70767
FL,15570000,17280000
FL,2610000,4439286
FL,68400,97554
FL,10800,9531
FL,225900,274224
FL,51300,49647
FL,1106377,1581486
FL,581100,468599
FL,504006,505656
FL,1016172,978415
FL,141214,201959
FL,146997,236187
FL,3964640,5457842
FL,6367871,10080000
FL,2081448,2452179
FL,137604,112073
FL,3050383,2949062
FL,1028962,1351377
FL,153163,133074
FL,10210,8362
FL,16078,14716
FL,12973,13758
FL,79672,118226
FL,1308277,1802805
FL,38253,47442
FL,38253,32565
FL,448895,637063
FL,23941,37464
FL,221455,239894
FL,221455,290706
FL,12146,16951
FL,1384953,1731155
FL,10890000,14220000
FL,972000,1432820
FL,972000,1239591
FL,697500,693437
FL,1839101,1603880
FL,495450,862320
FL,1762574,1701673
FL,194178,344818
FL,61027,60160
FL,235788,266210
FL,688871,1106879
FL,273699,389625
FL,201575,248898
FL,2407814,2909097
FL,2258019,3589966
FL,3423091,5089452
FL,599179,977896
FL,519658,718750
FL,8291426,12690000
FL,89692,71565
FL,135000,173907
FL,92466,156896
FL,92466,137888
FL,37911,29950
FL,404076,576904
FL,1132275,1613085
FL,391938,667147
FL,90450,107610
FL,28283,22006
FL,153422,167131
FL,91756,90775
FL,72454,90014
FL,4232488,5202633
FL,2883310,3183175
FL,15573,17881
FL,1332273,1442692
FL,60576,86454
FL,1840418,1529016
FL,1338099,1522637
FL,2219186,2127130
FL,1288513,2369159
FL,6980294,5387042
FL,772441,1278912
FL,72454,64757
FL,362274,490281
FL,340498,451222
FL,1062782,1118557
FL,74512,112467
FL,992733,1163562
FL,145535,191168
FL,1594821,1766105
FL,369419,496166
FL,786996,654359
FL,111669,94965
FL,492653,574921
FL,1976572,2886456
FL,32040000,42210000
FL,12060000,17460000
FL,5224640,5339462
FL,360000,459613
FL,125460,111014
FL,22500,21348
FL,180000,225250
FL,23310000,30330000
FL,19260000,28710000
FL,39330000,50760000
FL,4352,3680
FL,9360000,12330000
FL,571754,882394
FL,54569,48268
FL,198327,338963
FL,335852,273088
FL,23332,38704
FL,46665,48433
FL,64380,97704
FL,284543,305287
FL,284543,333671
FL,126776,219069
FL,487326,482727
FL,240516,210637
FL,41318,58587
FL,54119,56261
FL,42324,35908
FL,1758066,2592198
FL,36000,42373
FL,360000,438977
FL,2137500,1842422
FL,53190000,59220000
FL,454500,491064
FL,22320000,19530000
FL,70887,68993
FL,390478,404180
FL,26851,30426
FL,7397698,6398003
FL,28641,22856
FL,20049,30359
FL,87318,69679
FL,94626,131629
FL,15300000,21870000
FL,2056970,1662031
FL,2006054,2556696
FL,387011,432743
FL,164152,208436
FL,63548,86076
FL,162000,195084
FL,17280000,22950000
FL,2044473,3445935
FL,7723942,13050000
FL,20407,30493
FL,822192,729318
FL,688892,894019
FL,91756,129602
FL,1838115,1879619
FL,92700,77440
FL,435672,622505
FL,5400,7514
FL,70200,114657
FL,4262359,5561227
FL,711678,610594
FL,1331901,1828865
FL,1938477,2170040
FL,1938477,2554138
FL,481410,436581
FL,235327,216306
FL,24825,28152
FL,48608,46445
FL,246418,338283
FL,1003998,1215069
FL,19289,17772
FL,45329,37206
FL,3383415,5295343
FL,1072783,981313
FL,1705943,1537129
FL,920621,911323
FL,852930,1043167
FL,147510,230784
FL,274624,345271
FL,112808,113377
FL,57328,67250
FL,1682509,1428324
FL,18990000,30690000
FL,2502073,2729111
FL,342302,284466
FL,487295,426627
FL,2850980,2650932
FL,397044,379142
FL,3394745,4500108
FL,2976212,2926360
FL,103109,94721
FL,2773187,4800332
FL,2340018,3195829
FL,3753480,2981014
FL,1410777,1356632
FL,1959443,2677767
FL,126560,131293
FL,33653,54039
FL,303874,335081
FL,427602,602728
FL,751334,633825
FL,688454,789778
FL,737331,1119564
FL,709540,1310549
FL,640342,510430
FL,18080,21065
FL,91474,150647
FL,237259,322712
FL,85124,131027
FL,79581,111899
FL,1355971,1383782
FL,63810000,99900000
FL,43380000,49680000
FL,22590000,30420000
FL,1065982,1556129
FL,930312,1481384
FL,631311,647725
FL,23310000,23580000
FL,1265859,1004148
FL,34212,37014
FL,41609,29980
FL,2000964,2037982
FL,958872,1344804
FL,1797221,1899950
FL,1172032,1798440
FL,717811,1061126
FL,36518,30276
FL,155196,149395
FL,445613,477155
FL,3893801,6156474
FL,1623694,2275064
FL,965113,1364399
FL,8055,9590
FL,7944497,11160000
FL,854464,1331101
FL,12888,17162
FL,1662695,2141219
FL,1445313,1995120
FL,1698871,1655570
FL,1118527,1185520
FL,285020,432546
FL,16647,24643
FL,153422,147599
FL,434728,529197
FL,225184,235305
FL,1875308,1602376
FL,1570111,1964623
FL,862241,802746
FL,8950,7061
FL,381080,622215
FL,79581,104551
FL,213801,331014
FL,6813242,5687150
FL,14580000,15840000
FL,996685,1228067
FL,7207658,8796832
FL,50122,48717
FL,2829432,3095851
FL,1266741,1189238
FL,860680,884847
FL,376699,324451
FL,1183118,1773883
FL,15394,23718
FL,54419,59426
FL,433946,455107
FL,399192,316767
FL,410775,523333
FL,183512,247642
FL,748402,1125833
FL,1147483,1526152
FL,35264,38817
FL,173700,134335
FL,72900,70417
FL,72900,84113
FL,72900,89250
FL,72900,107658
FL,40500,36710
FL,7200,8805
FL,15570000,22590000
FL,3468733,5047749
FL,962820,998563
FL,379866,412696
FL,239010,415065
FL,570,842
FL,278973,393269
FL,665877,1098944
FL,1509789,1239814
FL,73598,121878
FL,212570,214393
FL,217645,340927
FL,43528,34844
FL,6919676,6375458
FL,215585,300816
FL,51725,46339
FL,186722,287981
FL,169574,133978
FL,173667,176450
FL,139368,137673
FL,139165,188819
FL,164999,131207
FL,191523,220519
FL,1962236,2822088
FL,567703,861255
FL,65230,88822
FL,801428,1260807
FL,753187,578628
FL,27460,28678
FL,17924,24546
FL,550409,716541
FL,38253,65165
FL,38253,54196
FL,396453,560578
FL,21957,29273
FL,34629,43393
FL,812857,694066
FL,1702878,2335749
FL,686996,739383
FL,79786,82098
FL,28729,31768
FL,1522380,2335770
FL,1233228,1833564
FL,112575,191936
FL,43093,44652
FL,679526,1038635
FL,3469725,5276202
FL,182471,189285
FL,182471,232601
FL,201339,268344
FL,214644,181438
FL,214644,149306
FL,382291,467198
FL,390014,302713
FL,390014,486250
FL,390014,579274
FL,390014,540756
FL,39690000,49230000
FL,2334766,3232544
FL,7255807,8276844
FL,3184529,3393383
FL,310685,402021
FL,245959,294581
FL,8321,13713
FL,96300,87782
FL,352800,336159
FL,2029589,2144999
FL,5510633,4528418
FL,10170000,15390000
FL,39382,57266
FL,16826,14438
FL,210040,171409
FL,66102,105925
FL,137713,118870
FL,179558,205141
FL,94268,126424
FL,224447,250676
FL,224447,201418
FL,43093,55179
FL,44796,42873
FL,2298,1704
FL,72272,59602
FL,94277,85379
FL,14364,11510
FL,67873,109223
FL,119967,150115
FL,177550,168190
FL,118734,137106
FL,119705,125259
FL,1167128,1584960
FL,31227,31502
FL,13407,12609
FL,544660,447057
FL,221455,266217
FL,201739,269770
FL,85857,108646
FL,221455,250219
FL,221455,284135
FL,54648,83947
FL,177060,175408
FL,177060,151413
FL,79786,65678
FL,79786,85384
FL,72397,105665
FL,9576,9954
FL,4788,6190
FL,1502304,1701047
FL,27212,22314
FL,48396,66478
FL,114005,149525
FL,12945,19680
FL,43459,46741
FL,2851651,4436348
FL,748974,584141
FL,119281,105992
FL,7934507,6374583
FL,81000,122350
FL,1130925,1529463
FL,1459820,1873095
FL,50480,44709
FL,11456,10238
FL,5287806,5776505
FL,3334360,2696510
FL,183512,286362
FL,27090,21978
FL,72454,62301
FL,170249,150629
FL,272274,261596
FL,91756,127174
FL,386470,466372
FL,79650,85716
FL,89083,132823
FL,424165,583719
FL,262001,206876
FL,10416,10250
FL,1557,1879
FL,2730,2392
FL,1952026,3070254
FL,1473942,1699555
FL,401598,587735
FL,1104912,1572900
FL,948,1393
FL,2863,4098
FL,8311,13174
FL,1019,1577
FL,189601,259662
FL,502090,687180
FL,2310704,2030415
FL,1674572,2467857
FL,2854676,4862989
FL,55890000,65250000
FL,56700,44057
FL,448895,769833
FL,601815,602025
FL,601815,859988
FL,601815,749688
FL,41636,50036
FL,41636,43193
FL,68403,86462
FL,969,1729
FL,489484,441158
FL,549263,534418
FL,177060,205824
FL,98952,99922
FL,20748,21494
FL,11400,16891
FL,16481,20281
FL,1087824,1059767
FL,2530175,3589635
FL,1550520,2536821
FL,8868436,7465236
FL,86490000,79470000
FL,57140,69755
FL,393914,376449
FL,271899,229048
FL,1299908,952406
FL,594799,589853
FL,47696,68090
FL,5948,7105
FL,1007100,1104491
FL,3250,2632
FL,9440,8663
FL,13467,17119
FL,1256,2048
FL,21150000,26820000
FL,15660000,22590000
FL,164589,195575
FL,25956,34536
FL,34734,42174
FL,21839,32900
FL,2294828,2531728
FL,72454,107302
FL,721318,1139712
FL,343174,428075
FL,1013349,1189269
FL,1081083,999602
FL,885879,856397
FL,940712,1218624
FL,1112805,1037330
FL,369799,502540
FL,153422,214108
FL,91756,76998
FL,72454,101741
FL,424432,598959
FL,255373,376931
FL,563630,691073
FL,1516015,2040367
FL,7876,6938
FL,412618,360679
FL,5084779,4708312
FL,20407,27367
FL,329915,361653
FL,9308,9996
FL,4770157,5044613
FL,513710,712380
FL,111105,125682
FL,23210,20152
FL,35735,35407
FL,34484,46230
FL,555338,822591
FL,41471,42129
FL,8680,8217
FL,60663,59849
FL,1840274,2116109
FL,557388,450620
FL,3874783,3930657
FL,1305816,2202683
FL,152482,125523
FL,659876,1131215
FL,28729,25152
FL,443845,708675
FL,79786,72597
FL,79786,118692
FL,67750,86637
FL,11970,15968
FL,179454,148499
FL,179454,179218
FL,179454,230419
FL,179454,184766
FL,38582,36577
FL,717257,1013187
FL,301657,449738
FL,10980000,10980000
FL,3598600,6024186
FL,1185084,1345264
FL,1130332,1983380
FL,1130332,895042
FL,896776,791037
FL,88477,129225
FL,38253,30922
FL,38253,70417
FL,177060,208468
FL,177060,259385
FL,97241,79494
FL,97241,78338
FL,7360,9027
FL,1118887,1422283
FL,7257817,7583040
FL,5377687,6282354
FL,745192,1084666
FL,7803000,8520969
FL,889854,1473310
FL,273513,300514
FL,83430000,128700000
FL,20070000,29790000
FL,17820000,18270000
FL,228391,241920
FL,487295,752497
FL,111883,102015
FL,1243621,1074825
FL,1296055,1274331
FL,513758,527250
FL,1122557,1422168
FL,1861307,3426294
FL,71604,115689
FL,7518,9654
FL,21481,30747
FL,2438154,3278586
FL,32579,38298
FL,8541438,8706220
FL,7429273,8012916
FL,136763,121482
FL,2703900,2186655
FL,3615277,3900985
FL,4979311,8092297
FL,3427716,4740943
FL,353723,236075
FL,144909,217590
FL,289819,361461
FL,3728957,4067546
FL,24703,29370
FL,2427017,2661020
FL,24345,34089
FL,72454,53586
FL,105415,145362
FL,1894283,2515366
FL,1276341,1871772
FL,1041659,1794362
FL,386029,571804
FL,1969612,2638295
FL,1043982,1043878
FL,112679,146362
FL,45792,68666
FL,137378,148417
FL,144247,245775
FL,26926,41815
FL,45792,38334
FL,15569,14258
FL,1250282,1141300
FL,10532,13546
FL,45792,57720
FL,82427,124851
FL,77847,90813
FL,228964,308890
FL,183171,285109
FL,54951,76189
FL,68689,67128
FL,18317,22521
FL,426033,364258
FL,64109,66647
FL,812594,958682
FL,183171,181118
FL,137378,205278
FL,416875,638787
FL,155924,212018
FL,805954,926138
FL,18317,17151
FL,3915000,5609004
FL,42210000,67860000
FL,5957395,5399783
FL,8598907,14040000
FL,318103,430814
FL,557931,524065
FL,557931,525553
FL,21420000,24930000
FL,336086,534780
FL,161342,187869
FL,389042,632350
FL,221455,178766
FL,50862,68628
FL,394359,327750
FL,107734,177802
FL,3329521,4829837
FL,54960,86513
FL,43093,38184
FL,41041,31677
FL,221455,245916
FL,221455,272877
FL,221455,222160
FL,65577,55595
FL,65577,95890
FL,209726,266549
FL,68403,101288
FL,22585,34780
FL,16982,14143
FL,115179,127057
FL,97794,114228
FL,2989447,2951750
FL,843095,1178141
FL,770331,1146137
FL,729654,1119683
FL,10620000,12780000
FL,798789,753114
FL,168300000,234000000
FL,10080000,16020000
FL,17640000,18450000
FL,517030,833224
FL,537379,640939
FL,1209395,1911561
FL,13680000,16110000
FL,2591821,3762081
FL,924,858
FL,2773,4017
FL,162740,219611
FL,924,1206
FL,485446,604507
FL,72123,103972
FL,576987,571264
FL,98938,107174
FL,130377,164012
FL,2680589,3534598
FL,15570000,17820000
FL,595161,481743
FL,19620000,20970000
FL,458781,439879
FL,72256,75570
FL,53450,80394
FL,208654,269739
FL,557742,944503
FL,860143,1142846
FL,1110041,1141209
FL,371965,597562
FL,583035,659121
FL,525633,579895
FL,4371623,5382342
FL,723379,607291
FL,298946,395657
FL,151200,217310
FL,91756,126898
FL,1061100,1333420
FL,1127301,968927
FL,2220584,1778756
FL,391473,393965
FL,218552,332260
FL,1119450,1418030
FL,840451,1389771
FL,817001,1009421
FL,45468,52352
FL,340498,554058
FL,159163,241323
FL,9900000,12060000
FL,1089380,1829426
FL,1968633,2199357
FL,3445725,3082745
FL,1404292,1629069
FL,1171800,2088194
FL,453600,503857
FL,1962917,2478379
FL,1494554,1609186
FL,706994,1095031
FL,1493480,2351622
FL,634411,891297
FL,150660,191522
FL,2096082,2337781
FL,20455,24780
FL,35358,46701
FL,118644,159124
FL,932735,1141130
FL,50663,40641
FL,1389,1963
FL,42590,57511
FL,12189,9818
FL,762,816
FL,20103,29086
FL,30513,35281
FL,10052,17226
FL,10959,10496
FL,399107,479235
FL,5575,4340
FL,26957,32563
FL,85840,103711
FL,18181,28342
FL,2493,3085
FL,421939,639499
FL,2101,3637
FL,93776,139835
FL,19111,29527
FL,16694,18302
FL,5216,6408
FL,3339000,2557881
FL,495000,419608
FL,225000,227886
FL,2385000,3196062
FL,3266965,2837712
FL,21764,21969
FL,537791,504847
FL,28304,44691
FL,992698,1674660
FL,285013,259302
FL,446107,526977
FL,299263,283589
FL,79786,102264
FL,936825,832485
FL,21859,27970
FL,396453,602708
FL,90210,135548
FL,95169,141836
FL,90107,144831
FL,176395,228863
FL,43093,55248
FL,221455,314032
FL,21347,32478
FL,43093,51240
FL,60381,44165
FL,19517,23380
FL,78974,122649
FL,129600,201658
FL,678352,1010202
FL,551242,442950
FL,782812,630295
FL,34201,46951
FL,22348,29383
FL,1068066,1068183
FL,211,179
FL,276946,412961
FL,1920053,1574330
FL,524661,663181
FL,69097,77963
FL,1058138,886728
FL,577650,675971
FL,1890848,2399032
FL,170430,207904
FL,250383,206236
FL,860243,754729
FL,73973,80113
FL,82339,74632
FL,86649,116165
FL,1789721,2189974
FL,41040000,35100000
FL,40685,30387
FL,26640000,32850000
FL,114566,109203
FL,4920704,7158502
FL,427500,403968
FL,447312,534728
FL,54367,52731
FL,23205,31624
FL,14498,16359
FL,370680,358907
FL,40975,51399
FL,687978,765802
FL,413236,649285
FL,113219,144558
FL,59101,72976
FL,525041,542582
FL,11476,9166
FL,129281,141352
FL,139337,177423
FL,139337,210677
FL,14638,23099
FL,835544,915947
FL,23941,32298
FL,23941,21532
FL,221455,181433
FL,29142,23264
FL,43718,56054
FL,43718,36163
FL,163944,238573
FL,11400,13469
FL,54802,70041
FL,147185,164435
FL,83299,89447
FL,83299,106704
FL,4524950,6353030
FL,2938739,4327705
FL,1175898,1086333
FL,382291,436601
FL,382291,620974
FL,382291,403997
FL,1606676,1616901
FL,673358,700355
FL,3591244,4661040
FL,2300641,3718203
FL,45000,47623
FL,58500,75995
FL,520576,753884
FL,143063,113832
FL,45000,41495
FL,8321,11289
FL,522432,753130
FL,522432,695232
FL,307911,373647
FL,37911,36010
FL,6472,5186
FL,18493,28571
FL,141472,197535
FL,6472,9506
FL,16643,18486
FL,12020,14569
FL,9450000,9180000
FL,490986,395520
FL,3735222,4881188
FL,2431654,2617082
FL,204903,177859
FL,334044,286642
FL,1889669,3123072
FL,1388687,1296344
FL,20407,18108
FL,76032,125252
FL,652093,808400
FL,305854,493053
FL,29880000,27720000
FL,3727126,4491559
FL,119399,195042
FL,7160,7646
FL,10382,8694
FL,13783,14552
FL,17901,15912
FL,707127,987856
FL,154411,175052
FL,587311,665423
FL,765108,637985
FL,7887,11090
FL,66586,46794
FL,35492,34908
FL,108757,111819
FL,6566213,6660110
FL,45315,36637
FL,469468,511487
FL,7783387,8778415
FL,99694,112686
FL,145009,226787
FL,145009,244152
FL,271892,236507
FL,249235,386892
FL,673902,906242
FL,2293745,3211596
FL,553910,923507
FL,1290816,2127729
FL,1811587,2755424
FL,2149940,1647499
FL,671530,959904
FL,25081,23725
FL,37671,59994
FL,212163,236011
FL,11790000,17280000
FL,573038,875605
FL,6691157,5797218
FL,146164,131108
FL,3621764,3914040
FL,3779377,3146422
FL,2501140,2175836
FL,8235725,10440000
FL,2177052,3393667
FL,1919997,2847648
FL,5115921,4775385
FL,1293868,1641467
FL,190985,232458
FL,5710663,4705815
FL,1039365,1475046
FL,2700000,3621574
FL,23130000,24840000
FL,165584,132989
FL,288014,301001
FL,1149203,1350543
FL,51375,39210
FL,57132,94200
FL,1811875,2738903
FL,759751,1189005
FL,755455,865812
FL,2967079,2781654
FL,153422,209958
FL,91756,121614
FL,154411,165329
FL,1489078,2563516
FL,5386702,8957579
FL,15394,17100
FL,183512,205791
FL,255373,263261
FL,154411,213755
FL,428907,594157
FL,5192903,5158110
FL,85124,80344
FL,42760,59665
FL,803436,992662
FL,1550533,1457501
FL,787500,1240362
FL,72000,81865
FL,11700,21191
FL,11700,12849
FL,11700,11316
FL,11700,9477
FL,11700,13652
FL,3391017,5087340
FL,738000,1318538
FL,108735,85694
FL,135919,120548
FL,326207,236513
FL,36245,55701
FL,8977420,9900000
FL,13591,18258
FL,135919,200646
FL,13591,18845
FL,13591,13281
FL,18122,22359
FL,18122,28336
FL,7249,11453
FL,7249,5831
FL,906,718
FL,3624,5419
FL,906,737
FL,2718,2344
FL,906,1038
FL,10873,11054
FL,3624,5841
FL,2265,2151
FL,2718,2333
FL,21747,32386
FL,9061,14449
FL,384406,713611
FL,31826,39826
FL,27183,39489
FL,163718,247413
FL,14498,12616
FL,133711,134781
FL,4821827,3719895
FL,173982,154110
FL,6184347,6363693
FL,60940,72484
FL,701711,639888
FL,13591,22021
FL,45306,48252
FL,7249,10705
FL,18122,26841
FL,849911,1060548
FL,40310,55167
FL,181226,316638
FL,63429,72701
FL,11880000,10980000
FL,1089189,1664238
FL,137604,139795
FL,7554005,10890000
FL,363478,473519
FL,36540000,42570000
FL,10530000,16290000
FL,1272420,1090209
FL,4276459,7367141
FL,2393117,1779991
FL,1530098,1708691
FL,45900,65159
FL,1134675,1086088
FL,1858566,3030850
FL,515035,567069
FL,25890,20593
FL,434590,725939
FL,208048,230725
FL,2584424,2491592
FL,856235,796106
FL,113733,115837
FL,4623,7448
FL,12020,12047
FL,27739,33967
FL,127603,134805
FL,1071680,1194227
FL,4713916,4805809
FL,37911,57178
FL,4224771,5052792
FL,5265938,5455175
FL,2648226,4039869
FL,190479,194232
FL,31438,49511
FL,1441575,2429630
FL,13050000,13410000
FL,1096927,895734
FL,449156,582898
FL,13246,22863
FL,1539168,1761316
FL,1243023,1440609
FL,615586,685412
FL,620333,631874
FL,97785,113610
FL,20407,28761
FL,753516,707667
FL,91756,137942
FL,2158323,2901693
FL,26910000,37980000
FL,24030000,28170000
FL,33474,51194
FL,6754264,9810000
FL,29894,38132
FL,17721,14856
FL,113049,190380
FL,153422,146594
FL,1688780,1878371
FL,1915911,2009868
FL,1351525,1298534
FL,672003,765062
FL,110250,164741
FL,466288,366905
FL,22197,37328
FL,100169,117172
FL,7339,7115
FL,2340834,3105772
FL,508358,676401
FL,1741031,2139358
FL,289045,324630
FL,524320,684610
FL,510536,718943
FL,771354,834617
FL,752737,913988
FL,377116,388580
FL,24345,17002
FL,19691,26419
FL,14499,21505
FL,91756,72786
FL,8628764,10440000
FL,72454,82195
FL,144909,113667
FL,434728,590753
FL,85124,61940
FL,2720750,2269921
FL,1216014,1118782
FL,756317,1171759
FL,446450,586657
FL,537746,681431
FL,29536,47847
FL,25777,31774
FL,85124,68312
FL,425322,598125
FL,1071703,1339408
FL,701358,1019281
FL,522232,882262
FL,67750,74687
FL,257892,207704
FL,79786,116083
FL,389042,470831
FL,102440,98957
FL,398071,596856
FL,4788,5907
FL,43093,53516
FL,43093,57837
FL,43093,44882
FL,396453,537600
FL,353481,272627
FL,171542,138115
FL,87031,75587
FL,87031,120161
FL,87031,140206
FL,87031,154937
FL,133031,183662
FL,43093,58845
FL,112575,176878
FL,353505,316469
FL,1809068,1716250
FL,324000000,351000000
FL,2432324,3361511
FL,3100338,3923838
FL,4124812,6361451
FL,4090674,5345693
FL,2003626,2752215
FL,5701532,6503293
FL,4050000,5363107
FL,1596472,2224843
FL,4031100,7194392
FL,3231750,2536226
FL,5948121,5575174
FL,3191400,3863049
FL,2907360,2782971
FL,14670000,15570000
FL,18090000,25290000
FL,9990000,17190000
FL,50760000,50940000
FL,900000,1369504
FL,40420,46762
FL,463435,493250
FL,646337,670817
FL,487295,701267
FL,1252914,1201294
FL,78596,101030
FL,70274,78890
FL,110034,95333
FL,12945,20872
FL,13770000,20340000
FL,78300,121772
FL,292387,257219
FL,668283,510274
FL,3101212,4284437
FL,144513,129594
FL,1618071,2283215
FL,618511,922719
FL,1458447,1180279
FL,1134504,1310851
FL,1920410,2201539
FL,53882,82173
FL,27030,36683
FL,275268,404062
FL,28440000,35550000
FL,1063703,1353668
FL,23214,31547
FL,26851,38542
FL,15752,19474
FL,1400400,1618100
FL,573620,710987
FL,770149,712209
FL,585435,901449
FL,763597,976525
FL,45647,49348
FL,18259,25441
FL,24703,26082
FL,91756,136224
FL,526500,508260
FL,127800,214704
FL,3600,4219
FL,2016000,3276334
FL,7200,10085
FL,7650000,11250000
